ID;Unidade regional;UF;Município;Serviço;N° Fistel;N° da Estacao;Latitude da Estação;Longitude da Estação;Data da Medição;Valor Medido (V/m);Latitude do maior valor Medido;Longitude do maior valor Medido;N° de Medidas acima de 14 V/M;Justificativa (apenas para estações sem medições);Observações;Distância (km)
649;GR02;RJ;Volta Redonda;SERVIÇO MOVEL PESSOAL;50409428698;665658273;-22,5202;-44,0996;;;;;;;Sem medição, sem justificativa;
650;GR02;RJ;Volta Redonda;SERVIÇO MOVEL PESSOAL;50409146285;5206413;-22,5202;-44,0996;;;;;;;Sem medição, sem justificativa;
651;GR02;RJ;Volta Redonda;SERVIÇO MOVEL PESSOAL;50409307637;534800378;-22,5202;-44,0996;;;;;;;Sem medição, sem justificativa;
652;GR02;RJ;Volta Redonda;SERVIÇO MOVEL PESSOAL;50409428698;684859289;-22,5202;-44,0996;;;;;;;Sem medição, sem justificativa;
653;GR02;RJ;Volta Redonda;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;699626722;-22,467197;-44,0968;;;;;;;Sem medição, sem justificativa;
654;GR02;RJ;Volta Redonda;Limitado Privado;1030849161;1001575668;-22,46701;-44,09681;;;;;;;Sem medição, sem justificativa;
655;GR02;RJ;Volta Redonda;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;50411775200;1001905510;-22,467;-44,097;;;;;;;Sem medição, sem justificativa;
656;GR02;RJ;Volta Redonda;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;1030088616;690996713;-22,482677;-44,076447;;;;;;;Sem medição, sem justificativa;
657;GR02;RJ;Volta Redonda;Limitado Privado;50417179405;699099935;-22,482468;-44,07624;;;;;;;Sem medição, sem justificativa;
658;GR02;RJ;Volta Redonda;Limitado Privado;50417179405;699099684;-22,517443;-44,09517;;;;;;;Sem medição, sem justificativa;
659;GR02;RJ;Volta Redonda;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;1030088616;690996772;-22,526995;-44,123295;;;;;;;Sem medição, sem justificativa;
660;GR02;RJ;Volta Redonda;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;692680071;-22,526052;-44,122368;;;;;;;Sem medição, sem justificativa;
661;GR02;RJ;Volta Redonda;Limitado Privado;2030346861;1804570;-22,491112;-44,076942;;;;;;;Sem medição, sem justificativa;
662;GR02;RJ;Volta Redonda;Limitado Privado;2020248816;684145480;-22,523056;-44,104168;;;;;;;Sem medição, sem justificativa;
663;GR02;RJ;Volta Redonda;Limitado Privado;50417179405;699100003;-22,52735;-44,12343;;;;;;;Sem medição, sem justificativa;
664;GR02;RJ;Volta Redonda;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;699626854;-22,47707;-44,065395;;;;;;;Sem medição, sem justificativa;
665;GR02;RJ;Volta Redonda;Limitado Privado;50418766738;1014169779;-22,51849;-44,09407;;;;;;;Sem medição, sem justificativa;
666;GR02;RJ;Volta Redonda;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;50411775200;1001905609;-22,540777;-44,066917;;;;;;;Sem medição, sem justificativa;
667;GR02;RJ;Volta Redonda;Limitado Privado;50417179405;699099668;-22,516582;-44,132973;;;;;;;Sem medição, sem justificativa;
668;GR02;RJ;Volta Redonda;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;699626617;-22,544397;-44,069595;;;;;;;Sem medição, sem justificativa;
669;GR02;RJ;Volta Redonda;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;1014394411;-22,5444;-44,0696;;;;;;;Sem medição, sem justificativa;
670;GR02;RJ;Volta Redonda;Limitado Privado;50417179405;699099986;-22,492592;-44,1204;;;;;;;Sem medição, sem justificativa;
671;GR03;PR;Bandeirantes;RETRANSMISSAO DE T.V.;5020387487;322514355;-23,114445;-50,405834;;;;;;;Sem medição, sem justificativa;
672;GR03;PR;Bandeirantes;Radiodifusão Comunitária;50401477916;687302226;-23,130556;-50,384724;;;;;;;Sem medição, sem justificativa;
673;GR03;PR;Bandeirantes;Limitado Privado;50402774906;688262023;-23,103611;-50,3675;;;;;;;Sem medição, sem justificativa;
674;GR03;PR;Bandeirantes;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;50411775200;1000802563;-23,163082;-50,25111;;;;;;;Sem medição, sem justificativa;
675;GR03;PR;Barracão;SERVIÇO LIMITADO MOVEL PRIVATIVO;50408478667;1006382680;-26,254389;-53,636333;;;;;;;Sem medição, sem justificativa;
676;GR03;PR;Barracão;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;5030025260;2129230;-26,234167;-53,45;;;;;;;Sem medição, sem justificativa;
677;GR03;PR;Boa Esperança;RETRANSMISSAO DE T.V.;50400838079;682910210;-24,244167;-52,79361;;;;;;;Sem medição, sem justificativa;
678;GR03;PR;Boa Esperança;SERVIÇO MOVEL PESSOAL;50409314250;690622970;-24,2467;-52,7876;;;;;;;Sem medição, sem justificativa;
679;GR03;PR;Boa Esperança;SERVIÇO MOVEL PESSOAL;50409146366;1012302978;-24,2467;-52,7876;;;;;;;Sem medição, sem justificativa;
680;GR03;PR;Boa Esperança;SERVIÇO MOVEL PESSOAL;50409889580;1011660242;-24,2467;-52,7876;;;;;;;Sem medição, sem justificativa;
681;GR03;PR;Boa Esperança;Limitado Privado;50417425295;1004948392;-24,21475;-52,71061;;;;;;;Sem medição, sem justificativa;
682;GR03;PR;Boa Esperança;Limitado Privado;50417425295;1004948180;-24,242027;-52,786335;;;;;;;Sem medição, sem justificativa;
683;GR03;PR;Boa Esperança;Limitado Privado;50402775120;688261973;-24,2475;-52,7875;;;;;;;Sem medição, sem justificativa;
684;GR03;PR;Boa Esperança;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;5030025260;189863;-24,242222;-52,78611;;;;;;;Sem medição, sem justificativa;
685;GR03;PR;Cascavel;Radiodifusão Comunitária;50012962341;683132571;-24,945833;-53,480556;;;;;;;Sem medição, sem justificativa;
686;GR03;PR;Cascavel;Radiodifusão Comunitária;50408281790;698071689;-24,985556;-53,508057;;;;;;;Sem medição, sem justificativa;
687;GR03;PR;Cascavel;Radiodifusão Comunitária;50409156752;699289343;-24,942223;-53,433887;;;;;;;Sem medição, sem justificativa;
688;GR03;PR;Cascavel;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50411751956;1000600723;-24,945;-53,509167;;;;;;;Sem medição, sem justificativa;
689;GR03;PR;Cascavel;Limitado Privado;5030089748;1009092852;-24,977667;-53,362103;;;;;;;Sem medição, sem justificativa;
690;GR03;PR;Cascavel;Limitado Privado;50013949969;692560971;-24,96441;-53,48251;;;;;;;Sem medição, sem justificativa;
691;GR03;PR;Cascavel;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;1001579213;-24,984491;-53,349632;;;;;;;Sem medição, sem justificativa;
692;GR03;PR;Foz do Iguaçu;Radiodifusão Sonora em Onda Média;5008007408;322480493;-25,544445;-54,522778;;;;;;;Sem medição, sem justificativa;
693;GR03;PR;Foz do Iguaçu;Radiodifusão Sonora em Onda Média;50009989951;323689744;-25,533333;-54,583332;;;;;;;Sem medição, sem justificativa;
694;GR03;PR;Foz do Iguaçu;Radiodifusão Sonora em Onda Média;5030117709;322531969;-25,522223;-54,538887;;;;;;;Sem medição, sem justificativa;
695;GR03;PR;Foz do Iguaçu;Radiodifusão Comunitária;50407495541;699644763;-25,4875;-54,538887;;;;;;;Sem medição, sem justificativa;
696;GR03;PR;Foz do Iguaçu;Radiodifusão Comunitária;50410654469;1001197302;-25,522778;-54,53389;;;;;;;Sem medição, sem justificativa;
697;GR03;PR;Foz do Iguaçu;Radioenlaces associados ao SCM;50013414186;1006026662;-25,501389;-54,516;;;;;;;Sem medição, sem justificativa;
698;GR03;PR;Foz do Iguaçu;Especial de Supervisão e Controle/Terceiros;50403901812;689111177;-25,536667;-54,581944;;;;;;;Sem medição, sem justificativa;
699;GR03;PR;Foz do Iguaçu;Especial de Supervisão e Controle/Terceiros;50403901812;689110880;-25,53389;-54,588333;;;;;;;Sem medição, sem justificativa;
700;GR03;PR;Foz do Iguaçu;Limitado Privado;50417179405;699186021;-25,5458;-54,540882;;;;;;;Sem medição, sem justificativa;
701;GR03;PR;Foz do Iguaçu;Limitado Privado;50417179405;699179360;-25,492914;-54,570763;;;;;;;Sem medição, sem justificativa;
702;GR03;PR;Foz do Iguaçu;Limitado Privado;5030089748;689072635;-25,51778;-54,534725;;;;;;;Sem medição, sem justificativa;
703;GR03;PR;Foz do Iguaçu;Limitado Privado;50405801262;691331723;-25,467625;-54,554264;;;;;;;Sem medição, sem justificativa;
704;GR03;PR;Foz do Iguaçu;Limitado Privado;50001060325;5135087;-25,501722;-54,53952;;;;;;;Sem medição, sem justificativa;
705;GR03;PR;Foz do Iguaçu;Limitado Privado;50012822256;682961256;-25,484167;-54,57722;;;;;;;Sem medição, sem justificativa;
706;GR03;PR;Foz do Iguaçu;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;695998242;-25,4988;-54,536804;;;;;;;Sem medição, sem justificativa;
707;GR03;PR;Guaíra;Radiodifusão Sonora em Onda Média;5008012401;322480990;-24,098083;-54,27778;;;;;;;Sem medição, sem justificativa;
708;GR03;PR;Guaíra;RETRANSMISSAO DE T.V.;50400440628;322531551;-24,127777;-54,220833;;;;;;;Sem medição, sem justificativa;
709;GR03;PR;Guaíra;RETRANSMISSAO DE T.V.;50400443643;323755291;-24,083334;-54,25;;;;;;;Sem medição, sem justificativa;
710;GR03;PR;Guaíra;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410116130;699942705;-24,083334;-54,250557;;;;;;;Sem medição, sem justificativa;
711;GR03;PR;Guaíra;Radiodifusão Sonora em Freqüência Modulada;5008017705;322481481;-24,087778;-54,255833;;;;;;;Sem medição, sem justificativa;
712;GR03;PR;Guaíra;SERVIÇO MOVEL PESSOAL;50409314250;431357307;-24,085;-54,2573;;;;;;;Sem medição, sem justificativa;
713;GR03;PR;Guaíra;SERVIÇO MOVEL PESSOAL;50409146366;1012069190;-24,085;-54,2573;;;;;;;Sem medição, sem justificativa;
714;GR03;PR;Guaíra;SERVIÇO MOVEL PESSOAL;50409889580;684995425;-24,085;-54,2573;;;;;;;Sem medição, sem justificativa;
715;GR03;PR;Guaíra;SERVIÇO MOVEL PESSOAL;50409146366;1006049352;-24,085;-54,2573;;;;;;;Sem medição, sem justificativa;
716;GR03;PR;Guaíra;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50416803377;1007050974;-24,081112;-54,24861;;;;;;;Sem medição, sem justificativa;
717;GR03;PR;Guaíra;Limitado Privado;5030089748;1000189586;-24,083876;-54,253662;;;;;;;Sem medição, sem justificativa;
718;GR03;PR;Guaíra;Limitado Privado;50406549524;1003557705;-24,08;-54,255833;;;;;;;Sem medição, sem justificativa;
719;GR03;PR;Guaíra;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;50411775200;1001304940;-24,081472;-54,248165;;;;;;;Sem medição, sem justificativa;
720;GR03;PR;Guarapuava;RETRANSMISSAO DE T.V.;5023487555;322529867;-25,395277;-51,458057;;;;;;;Sem medição, sem justificativa;
721;GR03;PR;Guarapuava;RETRANSMISSAO DE T.V.;50412649888;1003000042;-25,395277;-51,458057;;;;;;;Sem medição, sem justificativa;
722;GR03;PR;Guarapuava;RETRANSMISSAO DE T.V.;50412638410;1003257159;-25,395277;-51,458057;;;;;;;Sem medição, sem justificativa;
723;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483058;-25,433105;-51,468277;;;;;;;Sem medição, sem justificativa;
724;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483406;-25,396786;-51,522182;;;;;;;Sem medição, sem justificativa;
725;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483473;-25,367893;-51,49311;;;;;;;Sem medição, sem justificativa;
726;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483031;-25,41363;-51,472942;;;;;;;Sem medição, sem justificativa;
727;GR03;PR;Guarapuava;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50409160008;1000664853;-25,386389;-51,461666;;;;;;;Sem medição, sem justificativa;
728;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483430;-25,392332;-51,47604;;;;;;;Sem medição, sem justificativa;
729;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483490;-25,402996;-51,474285;;;;;;;Sem medição, sem justificativa;
730;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483260;-25,402514;-51,47313;;;;;;;Sem medição, sem justificativa;
731;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483368;-25,385563;-51,465313;;;;;;;Sem medição, sem justificativa;
732;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014482710;-25,399008;-51,481136;;;;;;;Sem medição, sem justificativa;
733;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483600;-25,393011;-51,476532;;;;;;;Sem medição, sem justificativa;
734;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014482671;-25,379787;-51,480347;;;;;;;Sem medição, sem justificativa;
735;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014482922;-25,396051;-51,46153;;;;;;;Sem medição, sem justificativa;
736;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483090;-25,395447;-51,460487;;;;;;;Sem medição, sem justificativa;
737;GR03;PR;Guarapuava;Especial de Supervisão e Controle/Terceiros;50409295280;1014483112;-25,392862;-51,475376;;;;;;;Sem medição, sem justificativa;
738;GR03;PR;Guarapuava;Limitado Privado;50408144963;695775979;-25,385834;-51,48611;;;;;;;Sem medição, sem justificativa;
739;GR03;PR;Guarapuava;Limitado Privado;5030089748;689920156;-25,570833;-51,485;;;;;;;Sem medição, sem justificativa;
740;GR03;PR;Guarapuava;Limitado Privado;50415083052;1004552375;-25,412857;-51,463802;;;;;;;Sem medição, sem justificativa;
741;GR03;PR;Guarapuava;Limitado Privado;50415083052;1004552286;-25,403454;-51,45606;;;;;;;Sem medição, sem justificativa;
742;GR03;PR;Guarapuava;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;1014356609;-25,395348;-51,521564;;;;;;;Sem medição, sem justificativa;
743;GR03;PR;Londrina;Radiodifusão Sonora em Onda Média;5008014102;322481155;-23,439722;-51,134724;;;;;;;Sem medição, sem justificativa;
744;GR03;PR;Londrina;Radiodifusão Sonora em Onda Média;5008008803;322480639;-23,338528;-51,221992;;;;;;;Sem medição, sem justificativa;
745;GR03;PR;Londrina;Radiodifusão Sonora em Onda Média;5008003755;322480124;-23,235579;-51,16019;;;;;;;Sem medição, sem justificativa;
746;GR03;PR;Londrina;Radiodifusão Comunitária;50400046644;685084558;-23,258333;-51,16611;;;;;;;Sem medição, sem justificativa;
747;GR03;PR;Londrina;Radiodifusão Comunitária;50011540575;637115317;-23,328611;-51,19528;;;;;;;Sem medição, sem justificativa;
748;GR03;PR;Londrina;Radiodifusão Sonora em Onda Média;5008016300;322481368;-23,3;-51,133335;;;;;;;Sem medição, sem justificativa;
749;GR03;PR;Londrina;Radioenlaces associados ao SCM;50013414186;1006028010;-23,380833;-51,11111;;;;;;;Sem medição, sem justificativa;
750;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293007;-23,325047;-51,140507;;;;;;;Sem medição, sem justificativa;
751;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003284237;-23,321705;-51,14483;;;;;;;Sem medição, sem justificativa;
752;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293716;-23,323631;-51,161682;;;;;;;Sem medição, sem justificativa;
753;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003284490;-23,323864;-51,167747;;;;;;;Sem medição, sem justificativa;
754;GR03;PR;Londrina;Radioenlaces associados ao SCM;50013414186;1006026603;-23,38;-51,112778;;;;;;;Sem medição, sem justificativa;
755;GR03;PR;Londrina;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;5020517283;4237609;-23,303333;-51,16111;;;;;;;Sem medição, sem justificativa;
756;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293686;-23,3107;-51,178337;;;;;;;Sem medição, sem justificativa;
757;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003284199;-23,333214;-51,148323;;;;;;;Sem medição, sem justificativa;
758;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003292981;-23,33549;-51,166145;;;;;;;Sem medição, sem justificativa;
759;GR03;PR;Londrina;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50420320881;1011423038;-23,311666;-51,17611;;;;;;;Sem medição, sem justificativa;
760;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293058;-23,320984;-51,14421;;;;;;;Sem medição, sem justificativa;
761;GR03;PR;Londrina;Radioenlaces associados ao SCM;50410066443;1006519570;-23,511219;-51,23707;;;;;;;Sem medição, sem justificativa;
762;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293589;-23,309347;-51,177902;;;;;;;Sem medição, sem justificativa;
763;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003284385;-23,328787;-51,163067;;;;;;;Sem medição, sem justificativa;
764;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293759;-23,31846;-51,180096;;;;;;;Sem medição, sem justificativa;
765;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003292868;-23,326366;-51,162563;;;;;;;Sem medição, sem justificativa;
766;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293023;-23,32625;-51,16269;;;;;;;Sem medição, sem justificativa;
767;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003292914;-23,321537;-51,151134;;;;;;;Sem medição, sem justificativa;
768;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293678;-23,311895;-51,19516;;;;;;;Sem medição, sem justificativa;
769;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293597;-23,300734;-51,163696;;;;;;;Sem medição, sem justificativa;
770;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293376;-23,29561;-51,1664;;;;;;;Sem medição, sem justificativa;
771;GR03;PR;Londrina;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50418252203;1008879930;-23,328056;-51,168056;;;;;;;Sem medição, sem justificativa;
772;GR03;PR;Londrina;Limitado Privado - Prestação a terceiros;50414125452;1003293740;-23,3058;-51,175194;;;;;;;Sem medição, sem justificativa;
773;GR03;PR;Londrina;Radioenlaces associados ao SCM;50410066443;1006519596;-23,688997;-51,088215;;;;;;;Sem medição, sem justificativa;
774;GR03;PR;Londrina;Limitado Privado;5030089748;1009084280;-23,381;-51,1113;;;;;;;Sem medição, sem justificativa;
775;GR03;PR;Londrina;Limitado Privado;50012828963;689298790;-23,315277;-51,145557;;;;;;;Sem medição, sem justificativa;
776;GR03;PR;Londrina;Limitado Privado;50409665711;698075749;-23,318056;-51,140556;;;;;;;Sem medição, sem justificativa;
777;GR03;PR;Londrina;Limitado Privado;50417425295;1015254320;-23,276083;-51,165085;;;;;;;Sem medição, sem justificativa;
778;GR03;PR;Londrina;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;697472299;-23,31889;-51,13139;;;;;;;Sem medição, sem justificativa;
779;GR03;PR;Maringá;Radiodifusão Sonora em Onda Média;5008018191;322481520;-23,42361;-52,00861;;;;;;;Sem medição, sem justificativa;
780;GR03;PR;Maringá;Radiodifusão Sonora em Onda Média;5008007742;322480523;-23,456944;-51,943333;;;;;;;Sem medição, sem justificativa;
781;GR03;PR;Maringá;Radiodifusão Comunitária;50012641030;682812285;-23,415277;-51,95972;;;;;;;Sem medição, sem justificativa;
782;GR03;PR;Maringá;Radiodifusão Sonora em Onda Média;5008013980;322481139;-23,466389;-51,95778;;;;;;;Sem medição, sem justificativa;
783;GR03;PR;Maringá;Radiodifusão Comunitária;50408540800;699344867;-23,426666;-51,907223;;;;;;;Sem medição, sem justificativa;
784;GR03;PR;Maringá;Radiodifusão Comunitária;50011710594;641188285;-23,394167;-51,913334;;;;;;;Sem medição, sem justificativa;
785;GR03;PR;Maringá;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50420307788;1011480015;-23,436388;-51,948055;;;;;;;Sem medição, sem justificativa;
786;GR03;PR;Maringá;Radioenlaces associados ao SCM;50417800215;1008374277;-23,465261;-51,913677;;;;;;;Sem medição, sem justificativa;
787;GR03;PR;Maringá;Radioenlaces associados ao SCM;50417715455;1009194523;-23,397943;-51,88497;;;;;;;Sem medição, sem justificativa;
788;GR03;PR;Maringá;Limitado Privado;50416890164;1007203762;-23,372084;-51,944916;;;;;;;Sem medição, sem justificativa;
789;GR03;PR;Maringá;Limitado Privado;5030090401;1013089470;-23,438612;-51,958057;;;;;;;Sem medição, sem justificativa;
790;GR03;PR;Maringá;Limitado Privado;50444149058;1014757476;-23,43106;-51,915104;;;;;;;Sem medição, sem justificativa;
791;GR03;PR;Maringá;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;50411775200;1000783330;-23,406889;-51,924862;;;;;;;Sem medição, sem justificativa;
792;GR03;PR;Palmas;RETRANSMISSAO DE T.V.;50400448874;322551374;-26,4375;-51,998055;;;;;;;Sem medição, sem justificativa;
793;GR03;PR;Palmas;RETRANSMISSAO DE T.V.;50400442671;323755321;-26,483334;-51,983334;;;;;;;Sem medição, sem justificativa;
794;GR03;PR;Palmas;RETRANSMISSAO DE T.V.;50412738554;1003000123;-26,476667;-51,989613;;;;;;;Sem medição, sem justificativa;
